route,relatedRoute,check,expected,actual,severity,status,details
/entruempelung-bayern,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-bayreuth,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-beilngries,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-beratzhausen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-berching,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-bernhardswald,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-bogen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-brennberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-brunn,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-burglengenfeld,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-cham,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-coburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-dachau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-deggendorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-deuerling,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-dietfurt,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-dingolfing,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-donaustauf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-duggendorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-eggenfelden,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-eichstaett,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-erding,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-ergoldsbach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-erlangen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-eschenbach-in-der-oberpfalz,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-feucht,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-freising,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-freystadt,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-freyung,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-fuerstenfeldbruck,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-fuerth,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-furth-im-wald,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-garching,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-geiselhoering,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-geisenfeld,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-germering,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-gersthofen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-grafenau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-grafenwoehr,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-guenzburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-hagelstadt,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-hausen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-hemau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-herzogenaurach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-hirschau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-hohenfels,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-holzheim-am-forst,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-ingolstadt,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-kallmuenz,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-kelheim,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-kissing,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-koefering,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-koenigsbrunn,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-koetzting,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-kosten-regensburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-laaber,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-landau-an-der-isar,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-landsberg-am-lech,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-landshut,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-langquaid,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-lappersdorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-lauf-an-der-pegnitz,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-lupburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-mainburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-mallersdorf-pfaffenberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-mammendorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-maxhuette-haidhof,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-mering,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-mintraching,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-moetzing,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-moosburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-muenchen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-nabburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-neu-ulm,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-neufahrn-in-niederbayern,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-neumarkt,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-neunburg-vorm-wald,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-neusaess,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-neustadt-an-der-donau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-neustadt-an-der-waldnaab,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-neutraubling,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-nittenau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-nittendorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-nuernberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-oberasbach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-obertraubling,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-oberviechtach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-olching,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-osterhofen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-painten,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-parsberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-passau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pentling,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pettendorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pfaffenhofen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pfarrkirchen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pfatter,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pfeffenhausen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pfreimd,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pielenhofen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-plattling,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-pocking,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-postbauer-heng,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-regen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-regenstauf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-riedenburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-riekofen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-roding,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-rosenheim,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-roth,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-rottenburg-an-der-laaber,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-saal-an-der-donau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-schierling,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-schnaittenbach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-schwabach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-schwandorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-schwarzenfeld,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-schweinfurt,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-seubersdorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-simbach-am-inn,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-sinzing,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-starnberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-steinberg-am-see,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-straubing,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-suenching,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-sulzbach-rosenberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-tegernheim,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-teublitz,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-thalmassing,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-tirschenreuth,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-unterhaching,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-velburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-viechtach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-vilsbiburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-vilseck,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-vilshofen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-vohburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-vohenstrauss,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-wackersdorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-waldkirchen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-waldmuenchen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-weiden,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-weilheim-in-oberbayern,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-wendelstein,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-wenzenbach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-wernberg-koeblitz,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-wiesent,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-windischeschenbach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-woerth-an-der-donau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-wolfsegg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-wolnzach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-zeitlarn,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-zirndorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entruempelung-zwiesel,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/entsorgung-duesseldorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/erinnerungskapsel,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/eventreinigung,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/express-anfrage,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/familienumzug-bayern,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/fernumzug,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/fernumzug-muenchen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/first-48h,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/floxant-fakten,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/geruchslos-protokoll,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/gewerbereinigung,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/hidden-dirt-check,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/hotelreinigung-regensburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/kinder-umzugsbox,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-abensberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-altdorf-bei-nuernberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-alteglofsheim,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-altenthann,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-amberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-ansbach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-auerbach-in-der-oberpfalz,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-aufhausen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-augsburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-bad-abbach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-bad-koetzting,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-bad-toelz,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-bamberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-barbing,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-bayreuth,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-beilngries,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-beratzhausen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-berching,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-bernhardswald,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-bogen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-brennberg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-brunn,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-burglengenfeld,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-cham,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-coburg,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-dachau,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-deggendorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-deuerling,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-dietfurt,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-dingolfing,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-donaustauf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-duggendorf,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-eggenfelden,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-eichstaett,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-erding,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-ergoldsbach,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-erlangen,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-eschenbach-in-der-oberpfalz,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-feucht,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-freising,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-freystadt,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-freyung,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-fuerstenfeldbruck,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
/klaviertransport-fuerth,/leistungen,SPECIALIST_WITHOUT_HUB_LINK,link from /leistungen,missing,REVIEW,FAIL,
